# d_x d_y d_z
6.7181e-01 5.6205e-02 1.0162e+00
2.4029e-01 5.8596e-01 2.0719e-01
4.2910e-01 1.5400e-01 3.1914e-01
2.9723e-01 7.4864e-01 7.4492e-01
1.3681e-01 6.1029e-01 9.5888e-01
1.5348e-01 7.9008e-01 8.3084e-01
4.7362e-01 4.8974e-01 1.0921e+00
9.0530e-01 9.7051e-02 7.9648e-01
1.2038e-01 5.4647e-01 6.9919e-01
nan nan nan
6.3156e-02 7.4534e-01 6.0507e-01
4.5109e-01 1.8344e-01 1.0798e+00
4.8254e-01 6.2989e-01 8.0979e-01
2.4646e-01 3.7847e-01 8.1549e-01
5.7717e-01 1.8053e-02 7.6659e-01
7.9833e-02 5.3163e-01 2.3165e-01
3.4776e-01 6.0195e-01 6.2629e-01
7.0736e-01 1.1889e-01 7.1559e-01
4.4558e-01 8.5871e-01 5.9859e-01
5.5522e-01 3.5308e-01 5.3472e-01
nan nan nan
7.4082e-02 2.2143e-01 3.1429e-01
2.3801e-01 4.3014e-01 1.1238e+00
9.9415e-02 1.0031e-01 1.5962e-01
2.8741e-02 2.7974e-03 8.5944e-01
8.7339e-01 2.8820e-01 8.2535e-01
2.8989e-02 6.1667e-01 8.0790e-01
8.4236e-01 4.9987e-01 5.0754e-01
3.2701e-01 6.4491e-01 6.4444e-01
3.4816e-01 9.0115e-02 5.3074e-01
2.0442e-01 2.7003e-01 1.0557e+00
9.1526e-01 1.1143e-01 7.3830e-01
4.4040e-01 1.3927e-01 7.0841e-01
4.4389e-02 1.8587e-01 7.7372e-01
6.2713e-01 2.7879e-01 8.9966e-01
5.8108e-01 4.0135e-02 4.7202e-01
2.6644e-01 8.4722e-01 8.0539e-01
1.6636e-01 4.0023e-02 8.9806e-01
8.7728e-01 1.3926e-01 3.7092e-01
7.3537e-01 4.0062e-01 8.5934e-01
1.4822e-01 5.5508e-01 6.3242e-01
5.2612e-02 7.2783e-01 9.0479e-01
7.0521e-01 3.8368e-01 5.9598e-01
2.6316e-01 7.1237e-01 7.0473e-01
6.7301e-01 4.0178e-01 9.8383e-01
2.4213e-01 3.3001e-01 5.5560e-01
7.9782e-01 4.9651e-01 6.2141e-01
1.2264e-01 1.9314e-01 1.0019e+00
6.5298e-01 1.7873e-02 2.6872e-01
3.3348e-01 8.7502e-02 9.0574e-01
3.2712e-01 1.6916e-01 1.1833e+00
5.5475e-01 2.5361e-01 3.0062e-01
7.1445e-01 1.6471e-01 4.6507e-01
3.4293e-01 1.3953e-01 2.6887e-01
2.9816e-01 4.6896e-01 5.4776e-01
3.3781e-01 2.6602e-01 8.1808e-01
1.7336e-01 4.0271e-01 9.3950e-01
4.4653e-01 6.0380e-01 7.3074e-01
1.2627e-01 1.2849e-01 6.4961e-01
3.4022e-02 2.2140e-01 8.0381e-01
5.1072e-01 6.7199e-02 9.1245e-01
5.6828e-01 5.2971e-02 2.2689e-01
2.8219e-01 2.6900e-01 7.4042e-01
9.2273e-02 1.0515e-01 2.2181e-01
7.7129e-01 3.2943e-01 3.4667e-01
1.1740e-01 5.4144e-01 4.9982e-01
3.9188e-01 2.6288e-01 5.3876e-01
2.3457e-01 1.2368e-01 1.6768e+00
2.7752e-01 5.8545e-02 2.4603e-01
5.1790e-01 1.0233e+00 2.2259e-01
6.0240e-01 4.3787e-02 6.8733e-01
1.7888e-01 8.4815e-03 1.1293e+00
7.7429e-01 9.0851e-03 5.6715e-01
4.1207e-01 1.4897e-01 3.4817e-01
3.6690e-01 6.9305e-01 7.0426e-01
2.3322e-01 8.7107e-03 9.3134e-01
5.9079e-01 1.2841e-01 1.0053e+00
4.0360e-01 2.7000e-01 6.0490e-01
1.9667e-01 1.9723e-01 7.3832e-01
3.7108e-01 3.1055e-01 4.6916e-01
5.6844e-01 5.5772e-02 1.2068e+00
4.7930e-01 5.3660e-02 4.8332e-01
4.1925e-01 1.4116e-01 4.8311e-01
4.1361e-01 3.4927e-01 4.4907e-01
6.3734e-01 3.5511e-01 6.1300e-01
nan nan nan
1.0386e-01 2.3463e-01 4.9606e-01
4.8373e-01 6.0844e-01 5.2432e-01
9.1549e-01 3.8983e-01 3.4458e-01
5.3305e-01 3.7732e-03 1.2582e+00
3.0596e-02 4.0556e-01 1.4047e+00
3.3775e-01 7.1891e-01 4.0317e-01
nan nan nan
1.7306e-01 5.2746e-02 1.2924e+00
7.5857e-01 1.6201e-01 7.7001e-01
nan nan nan
2.7026e-01 2.8119e-01 5.1013e-01
4.6762e-01 8.6550e-02 2.2987e-01
1.0376e-01 3.2225e-01 6.1622e-01
3.3516e-01 5.8845e-01 7.4229e-01
2.0812e-01 3.1314e-01 8.4341e-01
2.6509e-01 1.7731e-01 6.0531e-01
5.5864e-01 3.1370e-01 9.7234e-01
2.0724e-01 5.4216e-01 8.7315e-01
4.5804e-01 4.4178e-01 4.2774e-01
6.0740e-02 5.8757e-01 5.6328e-01
2.3465e-01 2.8018e-01 6.5113e-01
5.7537e-01 3.1126e-01 2.4360e-01
3.4022e-01 1.5217e-01 6.3876e-01
7.7225e-01 2.9795e-01 1.0557e+00
4.3594e-01 6.8502e-01 4.6793e-01
1.8873e-01 2.7759e-01 4.3269e-01
3.0117e-01 6.6822e-01 4.3895e-01
6.8870e-01 2.7849e-01 7.1256e-01
8.8785e-01 1.3323e-01 6.7370e-01
3.0604e-01 2.1848e-01 2.7714e-01
7.0358e-01 2.9921e-01 4.7276e-01
1.6430e-01 1.3723e-01 5.6366e-01
3.7696e-01 1.6328e-02 1.1290e+00
4.4386e-01 3.7421e-01 6.3408e-01
7.4526e-01 7.1598e-02 5.8101e-01
2.2958e-01 5.0977e-01 6.9328e-01
6.1569e-01 7.7309e-02 7.9699e-01
2.5740e-03 5.1367e-01 7.5787e-01
6.6905e-01 2.5393e-01 8.8987e-01
6.1007e-01 4.4876e-01 5.5824e-01
1.4787e-01 1.7990e-01 8.3827e-01
5.3886e-01 2.5984e-01 8.9440e-01
5.6474e-01 4.4609e-01 4.4118e-01
1.3790e-01 6.0405e-01 3.3133e-01
7.0260e-01 3.3409e-01 8.4219e-01
2.1387e-01 5.1081e-01 1.3265e-01
1.1835e-01 1.3232e-01 1.1701e+00
2.5202e-01 2.6972e-03 6.6653e-01
5.9418e-01 1.9352e-01 4.6001e-01
1.8138e-01 4.7813e-01 5.1893e-01
6.6628e-01 5.8380e-01 4.6308e-01
7.2720e-01 6.0944e-02 7.0223e-01
2.9903e-01 4.5084e-01 3.5655e-01
1.3140e-01 4.4187e-01 7.0383e-01
8.0348e-01 3.5223e-02 6.4776e-01
9.6165e-01 2.2499e-01 7.8820e-01
5.7992e-01 1.2786e-01 5.7828e-01
3.8365e-01 8.3068e-01 5.5107e-01
4.0452e-01 3.3997e-02 7.8902e-01
8.7267e-02 3.6755e-01 2.9026e-01
4.9753e-02 5.9146e-02 5.2277e-01
3.2470e-03 1.8309e-01 5.9226e-01
2.9318e-01 6.3450e-01 7.2231e-01
3.7792e-01 2.0367e-01 9.7643e-01
5.6470e-01 5.9526e-01 4.9200e-01
8.7332e-01 4.7023e-02 6.6278e-01
nan nan nan
6.2885e-01 2.4313e-01 7.0409e-01
4.1269e-02 4.0500e-01 2.6231e-01
2.8040e-01 4.8638e-01 6.0179e-01
3.3986e-01 4.9621e-01 4.4924e-01
4.2415e-01 4.7006e-01 9.8733e-01
1.6442e-01 1.4068e-01 6.5424e-01
7.5633e-01 3.8571e-01 8.2185e-01
6.9874e-01 1.4871e-01 7.6558e-01
7.3938e-01 2.4414e-01 5.1815e-01
6.0211e-01 3.6505e-01 9.6425e-01
5.0242e-01 8.1877e-01 7.5350e-01
2.7871e-01 2.0241e-01 8.0677e-01
5.6632e-01 4.7227e-01 7.5875e-01
5.0854e-01 3.6618e-02 4.4523e-01
2.1237e-01 6.8299e-02 7.5874e-01
2.9579e-02 4.2020e-01 5.7484e-01
7.1159e-01 2.3099e-01 5.2119e-01
2.9006e-01 3.5640e-01 9.3933e-01
1.1903e-01 2.7248e-01 7.1714e-01
4.9872e-01 1.6960e-01 8.2136e-01
1.7675e-01 3.3237e-01 1.0375e+00
2.0794e-02 3.6052e-01 7.4038e-01
2.7327e-01 1.8274e-01 1.0593e+00
5.0306e-01 2.5666e-01 7.1979e-01
2.9291e-03 7.0187e-02 1.0484e+00
4.0668e-01 3.7619e-01 9.4205e-01
1.7017e-01 4.9989e-01 6.4939e-01
8.8218e-01 2.1076e-02 7.3821e-01
2.7543e-01 4.0969e-01 6.6623e-01
9.3904e-02 2.0288e-01 2.4899e-01
2.9802e-01 4.9671e-01 1.1625e+00
1.8028e-01 3.5013e-01 1.5890e+00
5.0849e-01 2.6913e-01 4.9745e-01
8.9911e-01 1.5197e-01 3.1297e-01
2.0399e-01 3.2912e-01 8.0830e-01
7.7511e-01 8.9277e-02 7.0091e-01
1.4835e-01 3.0200e-01 3.0722e-01
3.1736e-02 3.5415e-01 6.2574e-01
6.8349e-01 8.5028e-02 8.4597e-01
7.3139e-01 7.3111e-02 3.0292e-01
3.6998e-01 4.1342e-02 1.4143e+00
3.5535e-01 8.1643e-02 1.5933e+00
3.1276e-01 1.0395e-01 7.0475e-01
3.5475e-02 8.3245e-02 4.6697e-01
2.5605e-01 2.4490e-02 9.3196e-01
3.4170e-01 2.2736e-01 7.8015e-01
4.0041e-01 5.2155e-01 8.4199e-01
5.1741e-01 1.5487e-01 1.1467e+00
3.0935e-01 7.2894e-01 1.8689e-01
1.7894e-01 7.9296e-02 3.5457e-01
5.1038e-01 3.4600e-01 9.8822e-01
9.0413e-01 3.5001e-01 3.0613e-01
3.2663e-01 7.2694e-02 9.6940e-01
1.0202e-01 4.8143e-01 5.5750e-01
6.3502e-01 1.6382e-02 1.7159e+00
7.0672e-02 6.7251e-01 5.5405e-01
8.3849e-01 1.5153e-01 5.9616e-01
5.4726e-01 1.6727e-01 5.5981e-01
7.1111e-01 3.6017e-01 5.0252e-01
1.1281e-01 2.2950e-01 6.8767e-01
4.2918e-01 1.0154e-01 6.1626e-01
3.4603e-01 4.4978e-01 8.6476e-01
8.4923e-02 3.8503e-01 1.1361e+00
3.4681e-01 3.7065e-01 1.6026e-01
2.3285e-01 2.7881e-02 6.6052e-01
3.4278e-01 1.1124e-01 3.8117e-01
6.8631e-01 1.3549e-01 9.8721e-01
4.0722e-01 6.6643e-02 2.5294e-01
7.7411e-01 1.0037e-01 3.3213e-01
nan nan nan
9.1634e-02 7.4944e-01 1.2960e+00
8.3375e-02 3.6937e-01 8.7422e-01
4.1210e-01 1.5984e-01 9.4103e-01
7.5989e-01 2.9134e-02 9.9839e-01
4.2103e-01 5.1817e-01 3.5829e-01
3.7183e-01 2.7534e-01 5.9092e-01
2.4466e-01 7.4580e-01 4.0386e-01
3.5134e-01 6.9707e-01 1.0222e+00
4.3924e-02 4.5059e-01 8.9758e-01
1.8010e-01 5.9259e-01 3.8763e-01
4.9758e-01 6.3706e-01 5.4746e-01
4.5297e-01 3.1251e-02 4.2778e-01
7.1169e-01 5.6531e-02 1.3815e+00
2.4583e-02 5.1498e-02 9.6131e-01
nan nan nan
2.0868e-01 2.1534e-01 4.6067e-01
8.2945e-02 2.4989e-01 3.1147e-01
5.2063e-01 3.0092e-01 5.9971e-01
3.5394e-01 5.1424e-01 2.0653e-01
5.1169e-01 2.8976e-01 3.5906e-01
1.8873e-01 7.3756e-01 7.8979e-01
1.7442e-01 4.7080e-01 7.9154e-01
2.4224e-01 6.2966e-01 6.0200e-01
4.9025e-01 1.6624e-01 7.9357e-01
9.2915e-01 9.6488e-02 6.6112e-01
6.8435e-02 5.4136e-01 8.6513e-01
2.7196e-01 7.5476e-01 6.1663e-01
1.1091e-01 4.8321e-01 4.0540e-01
5.2601e-01 1.6739e-01 1.1569e+00
5.1246e-01 5.9312e-01 4.3207e-01
2.1509e-01 2.9011e-01 1.0450e+00
6.7304e-01 5.0534e-02 9.4075e-01
5.6477e-02 5.6504e-01 8.6487e-01
3.6863e-01 5.9674e-01 5.6328e-01
5.7933e-01 7.3457e-02 6.0699e-01
5.0191e-01 8.6016e-01 7.6574e-01
6.9860e-01 3.2311e-01 3.4361e-01
9.1755e-01 3.2923e-01 6.6084e-01
1.6997e-01 6.8166e-02 5.0503e-01
1.3471e-01 4.0804e-01 3.3160e-01
8.9147e-02 5.2084e-02 8.5448e-01
6.4135e-02 4.9066e-02 6.4364e-01
8.6108e-01 1.9957e-01 8.8994e-01
2.6068e-02 6.4751e-01 4.7481e-01
9.2939e-01 4.5844e-01 4.3880e-01
3.9169e-01 3.9330e-01 5.5720e-01
3.7201e-01 5.1366e-03 6.1759e-01
4.1727e-01 3.8759e-01 1.0897e+00
7.8422e-01 2.2529e-01 1.1088e+00
3.2043e-01 1.8221e-01 7.3899e-01
4.7143e-02 5.5270e-02 5.7685e-01
6.8095e-01 2.2968e-01 5.7740e-01
5.2711e-01 1.0061e-01 3.8904e-01
3.2422e-01 7.1749e-01 6.3491e-01
4.0679e-02 8.3911e-02 8.5984e-01
8.3594e-01 2.1465e-01 6.3398e-01
1.6079e-01 4.8998e-01 9.3079e-01
1.2429e-01 6.2872e-01 8.3560e-01
9.7664e-03 5.3350e-01 9.9284e-01
6.7348e-01 2.5656e-01 3.4074e-01
2.2486e-01 5.8791e-01 5.8687e-01
6.1876e-01 3.4674e-01 8.8655e-01
2.7969e-01 2.7604e-01 5.0624e-01
3.9668e-01 5.5764e-01 3.3873e-01
2.5178e-01 2.0399e-01 9.8242e-01
7.3831e-01 1.7455e-01 1.8923e-01
3.9809e-01 2.9198e-01 6.0168e-01
2.2481e-01 3.2168e-01 8.4063e-01
5.2631e-01 3.1166e-01 8.7128e-01
6.9561e-01 1.9746e-01 8.5413e-01
4.5608e-01 1.3523e-01 6.3388e-01
3.9325e-01 3.4787e-01 9.5387e-01
3.1720e-01 4.1011e-01 4.8880e-01
6.0661e-03 4.1790e-01 7.1378e-01
2.9778e-01 7.3465e-01 4.3438e-01
2.1648e-01 9.2390e-02 5.4617e-01
1.5714e-01 4.4586e-01 4.0847e-01
3.8957e-01 1.9751e-01 7.1119e-01
5.7575e-01 5.0539e-02 3.9819e-01
2.4480e-01 1.5376e-01 3.4236e-01
2.2004e-01 8.0764e-02 2.7610e-01
7.6172e-01 3.9160e-01 2.6169e-01
1.0152e-01 4.8686e-01 7.2785e-01
5.1276e-01 2.8411e-01 5.3046e-01
2.2051e-01 1.1909e-01 8.7368e-01
2.4203e-01 4.9379e-03 5.5388e-01
4.1390e-01 8.5689e-01 3.0455e-01
6.1229e-01 1.2760e-01 6.3558e-01
2.0294e-01 2.9482e-01 1.1025e+00
7.8495e-01 6.7293e-02 3.9131e-01
4.7922e-01 6.4065e-02 7.6685e-01
2.8000e-01 7.8245e-01 8.2803e-01
1.9255e-01 1.1604e-01 6.4939e-01
3.6587e-01 3.3981e-01 9.2717e-01
4.3772e-01 2.8498e-01 9.7725e-01
1.0964e-01 2.2065e-01 3.3745e-01
4.1918e-01 5.0447e-01 4.2730e-01
5.8675e-01 2.2506e-02 1.0164e+00
4.8227e-01 1.1653e-02 9.2009e-01
4.4101e-01 3.3407e-01 2.3239e-01
3.5951e-01 2.6714e-01 5.7305e-01
4.0686e-01 5.1140e-01 8.6213e-01
nan nan nan
1.5401e-01 2.0863e-01 6.9347e-01
5.4700e-01 5.7283e-01 6.8534e-01
1.0960e-02 2.9681e-01 4.4192e-01
6.0543e-01 1.1570e-02 1.5998e+00
nan nan nan
nan nan nan
7.9550e-01 2.1774e-01 5.1500e-01
1.8113e-01 1.0649e-02 1.0013e+00
8.6553e-01 5.9204e-02 4.5841e-01
nan nan nan
2.7127e-01 2.4123e-01 4.8452e-01
4.4158e-01 1.3713e-01 2.5771e-01
1.4724e-01 4.1668e-01 5.6912e-01
3.7621e-01 5.9670e-01 9.4728e-01
2.4573e-01 4.9610e-01 4.9613e-01
3.6541e-01 1.3349e-01 4.5739e-01
5.7977e-01 3.3018e-01 1.1182e+00
2.5137e-01 6.4592e-01 8.5071e-01
6.6966e-01 4.5010e-01 4.6683e-01
2.5961e-01 5.0046e-01 2.1287e-01
2.8040e-01 3.0491e-01 7.6819e-01
6.0950e-01 2.2043e-01 4.9571e-01
3.8729e-01 7.2940e-02 3.4198e-01
8.1841e-01 3.6711e-01 1.0751e+00
4.2670e-01 6.7974e-01 6.3700e-01
9.2552e-02 1.0352e-01 4.8365e-01
2.3556e-01 6.0551e-01 4.0408e-01
6.2778e-01 2.8808e-01 5.3712e-01
9.3289e-01 4.9225e-02 7.9600e-01
2.3383e-01 2.5506e-01 5.0879e-01
7.1073e-01 3.3419e-01 6.5308e-01
1.4967e-01 1.9142e-01 1.0534e+00
4.0291e-01 1.8895e-01 1.1808e+00
5.3562e-01 4.8158e-01 7.6017e-01
7.3954e-01 1.7057e-01 5.7235e-01
2.3934e-01 6.3926e-01 3.5498e-01
5.9558e-01 9.5451e-03 7.7997e-01
1.4125e-01 6.1914e-01 4.5605e-01
6.8308e-01 2.3829e-01 8.7281e-01
7.0436e-01 4.6055e-01 6.7236e-01
1.7324e-01 3.4963e-01 8.7729e-01
1.6398e-01 1.5157e-01 2.7256e-01
5.5391e-01 2.8320e-01 8.7389e-01
1.3544e-01 6.7085e-01 1.0738e+00
9.5902e-01 3.1208e-01 1.1419e+00
2.6834e-01 3.9176e-01 3.9807e-01
8.6055e-02 6.9898e-02 9.9452e-01
2.0307e-01 1.1645e-01 5.0788e-01
5.2025e-01 2.6680e-01 3.4180e-01
3.5510e-01 5.8704e-01 3.2187e-01
4.5512e-01 5.8761e-01 5.8044e-01
6.8607e-01 3.2980e-03 1.0997e+00
2.8502e-01 4.6951e-01 5.0556e-01
1.7529e-01 4.8179e-01 8.2021e-01
9.3415e-01 4.7652e-03 5.3085e-01
9.5104e-01 1.4167e-01 1.3516e+00
5.1068e-01 1.2863e-01 7.8626e-01
3.7461e-01 1.0852e+00 4.1996e-01
4.1784e-01 2.1703e-01 6.6969e-01
1.0213e-02 3.2394e-01 5.1879e-01
1.1290e-03 4.6770e-02 7.0856e-01
7.5416e-02 2.7891e-01 3.7536e-01
8.9841e-02 6.3052e-01 3.3766e-01
3.5775e-01 2.4914e-01 7.0209e-01
5.8530e-01 5.7077e-01 9.3627e-01
7.8932e-01 1.6125e-02 6.9336e-01
nan nan nan
6.6277e-01 2.7269e-01 7.5934e-01
6.2857e-04 4.4407e-01 3.2564e-01
3.0515e-01 4.3149e-01 4.0649e-01
4.0089e-01 6.0211e-01 6.5831e-01
4.7944e-01 3.4411e-01 7.5572e-01
8.8289e-01 1.7427e-01 4.9967e-01
7.1579e-01 2.9818e-01 3.0432e-01
5.7850e-01 3.0014e-01 3.2272e-01
6.8048e-01 7.9534e-02 5.6078e-01
7.4644e-01 3.3916e-01 6.0387e-01
4.0882e-01 7.1406e-01 9.5897e-01
1.7947e-01 3.1810e-01 7.5034e-01
5.6229e-01 5.3272e-01 5.0997e-01
5.1047e-01 8.4378e-02 9.2135e-01
1.8481e-01 2.0863e-01 1.2549e-01
8.6937e-03 5.4541e-01 2.3111e-01
7.6627e-01 4.1837e-02 7.4203e-01
1.5038e-01 6.3309e-01 6.9771e-01
9.8419e-03 1.8618e-01 9.7835e-01
4.1857e-01 1.0185e-01 4.0460e-01
6.0814e-02 2.7514e-01 5.7319e-01
2.5540e-02 4.7376e-01 3.8295e-01
3.8383e-01 9.0797e-02 7.0063e-01
4.6465e-01 3.5247e-01 5.3108e-01
1.7544e-01 6.7690e-02 3.6776e-01
4.0843e-01 3.5229e-01 6.3142e-01
1.1030e-01 4.7970e-01 5.8403e-01
8.4721e-01 1.0983e-01 7.9283e-01
3.3581e-01 7.4038e-01 8.4051e-01
1.9069e-01 4.0683e-02 4.5230e-01
1.5620e-01 2.8316e-01 9.3785e-01
2.4638e-01 5.5098e-01 1.3650e+00
4.7606e-01 4.0758e-01 3.9887e-01
7.2532e-01 1.9447e-01 8.8305e-01
3.4260e-01 2.9475e-01 7.5790e-01
6.0161e-01 9.5940e-02 1.0454e+00
1.5533e-01 1.5523e-01 4.6234e-01
1.9281e-01 5.2715e-01 7.0537e-01
6.8657e-01 1.5734e-01 4.0984e-01
3.8046e-01 1.5878e-01 5.3259e-01
2.9125e-01 9.8050e-02 1.2183e+00
2.9013e-01 1.5441e-01 1.0698e+00
1.7613e-01 2.0820e-01 8.7878e-01
6.8364e-02 9.6181e-02 4.7393e-01
1.3179e-01 6.7817e-02 7.4744e-01
3.6653e-01 9.6080e-02 9.9607e-01
5.0657e-01 5.3549e-01 7.6169e-01
9.2300e-01 2.1289e-01 6.3452e-01
3.6195e-01 9.5344e-01 6.4627e-01
3.1810e-01 5.5355e-02 7.3092e-01
5.3014e-01 4.1014e-01 7.4669e-01
8.3188e-01 3.1726e-01 5.7109e-01
3.6098e-01 2.0272e-01 8.6194e-01
1.0382e-01 4.8756e-01 3.6488e-01
4.4360e-01 2.3444e-01 1.5113e+00
1.5904e-02 6.0146e-01 6.0813e-01
7.6868e-01 8.5176e-02 7.8857e-01
5.1483e-01 1.1309e-01 4.4469e-01
8.3084e-01 2.5609e-01 2.7447e-01
2.0874e-01 1.7786e-01 5.3121e-01
4.4963e-01 1.3497e-01 7.9000e-01
3.1772e-01 5.1515e-01 9.4670e-01
5.8694e-02 2.8710e-01 9.5229e-01
2.3857e-01 4.3871e-01 1.3274e-01
1.4152e-01 1.9171e-01 1.0538e+00
2.7233e-01 2.6817e-01 9.5197e-01
7.1675e-01 2.3660e-01 4.8422e-01
9.8451e-01 1.9299e-01 5.6020e-01
7.9281e-01 1.3488e-01 3.7901e-01
nan nan nan
nan nan nan
2.2750e-01 3.5559e-01 6.4255e-01
4.4506e-01 1.5888e-01 4.2760e-01
7.5979e-01 1.6324e-01 1.2477e+00
4.3588e-01 4.0845e-01 3.0112e-01
8.9033e-01 2.9510e-01 5.0593e-01
2.3973e-01 9.4879e-01 4.2586e-01
2.5358e-01 6.6889e-01 1.3839e+00
3.1176e-02 5.6063e-01 6.1372e-01
1.4505e-01 7.7977e-01 9.8632e-01
4.2694e-01 5.3744e-01 3.4020e-01
4.6479e-01 2.5792e-01 4.3066e-01
9.0324e-01 1.3292e-01 1.4010e+00
4.2130e-02 8.0324e-02 1.0897e+00
2.6222e-01 7.2418e-01 5.8699e-01
8.2209e-02 9.1220e-02 1.1718e-01
1.5241e-02 2.7608e-01 5.0076e-01
5.6227e-01 2.8122e-01 5.0989e-01
3.1445e-01 3.9831e-01 5.2082e-01
6.0930e-01 2.8863e-01 6.3783e-01
nan nan nan
1.5434e-01 4.1215e-01 7.6535e-01
2.1672e-01 7.2099e-01 5.4581e-01
7.0517e-01 1.6516e-01 7.7998e-01
9.0343e-01 9.5203e-02 7.2368e-01
9.1322e-02 3.8384e-01 8.9363e-01
2.1133e-01 5.7046e-01 5.7176e-01
1.5540e-01 6.0452e-01 3.1642e-01
6.1212e-01 1.7961e-01 1.4294e+00
4.0974e-01 5.8801e-01 1.7484e-01
2.7190e-01 5.0026e-01 8.0428e-01
6.8942e-01 3.2377e-03 1.1585e+00
2.4688e-01 3.5990e-01 1.1763e+00
2.2518e-01 7.1605e-01 6.8449e-01
7.1031e-01 1.2133e-01 5.0202e-01
nan nan nan
8.2387e-01 2.5777e-01 4.3344e-01
8.7196e-01 1.9186e-01 7.5835e-01
3.1139e-01 1.1802e-01 3.0804e-01
1.2680e-01 4.6550e-01 7.0269e-01
3.5378e-02 9.3534e-02 6.8440e-01
6.7213e-03 2.1483e-01 6.8072e-01
9.1284e-01 6.6083e-02 1.1645e+00
2.0088e-01 5.9984e-01 2.9566e-01
7.5657e-01 4.9769e-01 3.7790e-01
4.5193e-01 2.5817e-01 9.4954e-01
2.4626e-01 6.6800e-02 6.3169e-01
4.4734e-01 4.7081e-01 1.3006e+00
8.8932e-01 1.9897e-01 7.2190e-01
4.2059e-01 3.3375e-02 9.5021e-01
6.9245e-02 3.8101e-02 8.3737e-01
6.5509e-01 2.4112e-02 9.4615e-01
4.8947e-01 2.2234e-01 6.0941e-01
3.1653e-01 7.5461e-01 1.1377e+00
nan nan nan
8.8764e-01 3.0624e-01 8.2455e-01
5.5613e-01 3.9975e-01 1.2502e+00
2.5360e-01 5.4915e-01 9.9869e-01
8.7752e-03 5.5170e-01 9.1864e-01
5.1867e-01 5.3126e-01 5.0123e-01
2.6555e-01 5.2673e-01 4.5258e-01
6.2590e-01 3.0790e-01 1.0060e+00
3.4258e-01 2.2271e-01 4.9483e-01
9.0423e-01 4.4341e-01 4.9506e-01
2.0240e-01 3.5158e-01 5.7008e-01
7.9486e-01 3.3411e-01 2.1885e-01
4.1477e-01 3.0987e-01 7.3162e-01
1.2156e-02 1.9688e-01 6.9289e-01
4.1083e-01 3.6931e-01 6.7323e-01
5.8069e-01 1.2880e-01 4.1058e-01
5.4130e-01 5.4423e-02 4.7338e-01
4.6106e-01 2.6069e-01 3.9686e-01
4.4586e-01 4.4233e-01 5.3535e-01
1.0412e-01 2.7709e-01 1.0608e+00
2.1928e-01 6.8052e-01 7.8409e-01
1.2061e-01 6.9774e-02 8.6928e-01
1.7296e-01 5.0204e-01 8.3653e-01
3.9655e-01 2.1733e-01 1.1508e+00
5.7548e-01 1.7348e-01 3.5815e-01
2.0982e-01 2.0453e-01 3.9624e-01
1.7435e-01 6.9149e-03 2.2985e-01
7.3469e-01 2.9867e-01 4.2934e-01
nan nan nan
5.8175e-01 5.0532e-01 3.9129e-01
2.4476e-01 2.1516e-01 1.2354e+00
2.2610e-01 6.8889e-02 1.0859e+00
2.7118e-01 8.2439e-01 4.7080e-01
6.2178e-01 1.5994e-01 8.3051e-01
3.3136e-01 4.3387e-01 1.3006e+00
8.4322e-01 1.2867e-01 1.4435e-01
3.8696e-01 3.4350e-02 1.2272e+00
4.3855e-01 8.3664e-01 7.1704e-01
1.5296e-01 1.5696e-01 1.0502e+00
3.2228e-01 3.1198e-01 5.7456e-01
4.8973e-01 2.1943e-01 5.9726e-01
5.7391e-02 1.7463e-01 1.1562e+00
4.8911e-01 4.5529e-01 7.2479e-01
5.9360e-01 7.2682e-02 1.0367e+00
4.3477e-01 6.0282e-02 4.0189e-01
4.7316e-01 3.1597e-01 2.6427e-01
3.4953e-01 4.5554e-01 9.5022e-01
3.5793e-01 4.9520e-01 7.9433e-01
nan nan nan
6.1938e-02 2.8132e-01 5.2590e-01
5.7125e-01 4.0320e-01 4.7611e-01
7.6028e-01 4.1862e-01 5.8202e-01
5.2932e-01 8.6808e-03 1.3135e+00
nan nan nan
nan nan nan
9.3023e-01 2.1422e-01 8.8224e-01
1.4011e-01 9.4378e-02 1.0035e+00
8.6663e-01 5.9566e-02 1.0048e+00
nan nan nan
3.9936e-01 2.1247e-01 2.3515e-01
3.6283e-01 1.7185e-01 3.5984e-01
1.4665e-01 1.9147e-01 5.1352e-01
3.9668e-01 6.2806e-01 8.1224e-01
3.1901e-01 6.1042e-01 4.6365e-01
3.1746e-01 3.1142e-02 3.0606e-01
7.8100e-01 1.6215e-01 1.0512e+00
3.9401e-01 5.3821e-01 1.7643e-01
6.9791e-01 4.1693e-01 4.1751e-01
1.2021e-01 4.6674e-01 4.6238e-01
2.0248e-01 4.1906e-01 4.9380e-01
6.9556e-01 2.6551e-01 1.2102e+00
3.0623e-01 1.4213e-01 2.9882e-01
8.7728e-01 3.2594e-01 3.5867e-01
2.2284e-01 7.1633e-01 2.7613e-01
6.2646e-02 9.6112e-02 5.6883e-01
2.5620e-01 6.3582e-01 6.0935e-01
6.8469e-01 2.3922e-01 5.3571e-01
8.8020e-01 2.0922e-01 3.6452e-01
1.9552e-01 2.1081e-01 7.6201e-01
6.0867e-01 3.9144e-01 3.2754e-01
1.2103e-01 2.8382e-01 1.0588e+00
3.8386e-01 1.6078e-01 1.2284e+00
