# d_x d_y d_z
4.2443e-01 8.9331e-02 5.2906e-01
5.4943e-01 1.0039e-01 8.1553e-01
1.2039e-01 2.7124e-01 6.7753e-01
4.5874e-01 1.0356e-01 6.1093e-01
1.6255e-01 3.6083e-01 6.2224e-01
6.5635e-01 3.0365e-01 1.0540e+00
3.5103e-01 6.8040e-01 3.7067e-01
4.6719e-01 2.9687e-01 4.4898e-01
5.8835e-01 6.1981e-01 3.5121e-01
3.3018e-01 6.4137e-01 8.1824e-01
4.3299e-01 4.5875e-01 5.2974e-01
2.4076e-01 1.3821e-01 1.0102e+00
4.6141e-01 7.8161e-02 3.4137e-01
nan nan nan
2.7852e-01 5.7958e-01 7.2801e-01
3.7390e-01 9.7230e-02 7.3920e-01
2.0231e-01 6.8252e-01 4.3288e-01
2.7958e-01 6.2720e-01 1.0257e+00
5.7858e-01 1.9285e-01 5.5456e-01
4.4383e-01 6.2484e-02 7.8507e-01
4.5126e-01 1.9489e-01 1.1035e+00
2.6178e-01 5.6189e-01 9.4956e-01
1.1325e-01 1.8442e-01 4.3906e-01
6.1510e-02 6.7728e-01 6.9337e-01
2.7624e-01 1.0840e-01 5.5681e-01
9.0324e-02 5.0374e-02 4.6110e-01
1.7666e-01 1.7431e-01 1.0321e+00
7.9713e-03 2.3949e-01 5.5494e-01
3.1828e-01 1.3809e-01 1.0195e+00
1.0346e-01 5.7128e-01 6.5789e-01
1.3234e-01 3.5873e-01 1.1416e+00
8.3193e-01 3.5837e-01 7.4514e-01
7.5820e-01 2.2414e-01 6.9828e-01
6.9161e-02 6.1415e-01 1.2556e+00
nan nan nan
2.4447e-01 4.4013e-01 8.7737e-01
2.1398e-01 3.5951e-01 8.3962e-01
5.8850e-01 4.3927e-01 8.1832e-01
5.8647e-01 6.2140e-01 6.8865e-01
6.6117e-01 1.0411e-01 8.2261e-01
3.4617e-01 8.4520e-01 9.9375e-01
1.9889e-03 3.5446e-01 1.0009e+00
5.6992e-01 2.2674e-01 8.4013e-01
5.2595e-01 6.5502e-02 4.0360e-01
4.4877e-01 1.5440e-01 5.9338e-01
8.8496e-01 1.7789e-01 5.5426e-01
1.4137e-01 9.7407e-03 1.0395e+00
2.1790e-01 6.2262e-01 9.6989e-01
6.3021e-01 1.2781e-02 1.0754e+00
1.1499e-01 2.1909e-01 7.1412e-01
3.7654e-01 4.2938e-01 8.9479e-01
8.5181e-01 5.3083e-02 7.6602e-01
4.0535e-01 4.2667e-01 3.7871e-01
1.3215e-01 4.0360e-01 6.7472e-01
6.1780e-02 2.3362e-01 8.1601e-01
3.9906e-01 1.6440e-01 1.1711e+00
6.1454e-02 4.6874e-01 6.1446e-01
1.9866e-01 2.9773e-01 9.7796e-01
1.7607e-01 3.5360e-02 4.3009e-01
2.7832e-01 2.3948e-01 4.5718e-01
2.1738e-01 1.4311e-01 1.2527e+00
3.6166e-01 3.1915e-01 8.0626e-01
5.9150e-01 2.7284e-01 5.4674e-01
4.4126e-01 3.4135e-01 1.4620e+00
4.1433e-01 3.7666e-01 1.3268e+00
4.3404e-01 3.5899e-01 9.5969e-01
5.3006e-01 2.9874e-01 3.9725e-01
4.1047e-01 3.2023e-02 7.9226e-01
1.2665e-02 2.4297e-02 9.9092e-01
6.4226e-01 2.4395e-01 4.1279e-01
2.6812e-01 2.0471e-01 5.4274e-01
8.7570e-01 1.0798e-02 5.1893e-01
3.6687e-01 5.3360e-01 8.0184e-01
3.7150e-01 5.7586e-01 5.3340e-01
2.9103e-01 5.8381e-01 9.2774e-01
3.7496e-01 2.0588e-01 1.4664e+00
3.2593e-01 5.4296e-02 1.0339e+00
4.7690e-01 2.3436e-01 1.2926e+00
5.4673e-01 2.4532e-01 7.0545e-01
5.3977e-01 4.1128e-01 1.1022e+00
5.9245e-01 1.5358e-01 1.3945e+00
9.8083e-01 7.0827e-02 1.1886e+00
2.3896e-01 2.6125e-01 1.6372e+00
5.3742e-01 2.1194e-01 1.0223e+00
8.0636e-01 4.4102e-02 5.3295e-01
2.3850e-01 5.1528e-01 6.4026e-01
6.7023e-01 1.8082e-01 6.9501e-01
3.3687e-01 6.8002e-03 1.0117e+00
1.6781e-01 1.4522e-01 6.4133e-01
2.8130e-01 7.7100e-02 7.4437e-01
7.6271e-01 1.8863e-02 9.8021e-01
7.7945e-01 1.5917e-01 7.2871e-01
7.9237e-01 1.0688e-01 1.0783e+00
2.7112e-01 4.9519e-01 6.8496e-01
4.8869e-01 4.9139e-01 1.5589e+00
4.5367e-01 2.7620e-01 1.5076e+00
7.4507e-01 1.2559e-01 7.1220e-01
2.7791e-02 7.1890e-01 9.6962e-01
1.0037e-01 3.9482e-01 6.6765e-01
7.1320e-01 4.2284e-01 6.7549e-01
2.7869e-01 2.2964e-01 4.9635e-01
7.5220e-01 1.4119e-01 1.4488e+00
3.8596e-01 8.4336e-01 8.3306e-01
5.9722e-01 1.3770e-01 1.0445e+00
3.3715e-02 3.9839e-01 6.1338e-01
8.7625e-01 4.6559e-03 9.7098e-01
1.6678e-01 5.4031e-01 4.8717e-01
3.3732e-01 1.0946e-01 8.0610e-01
5.7078e-01 2.0364e-01 5.3653e-01
5.8589e-02 2.0022e-01 6.5013e-01
6.1400e-02 3.1244e-01 1.1594e+00
6.1008e-01 1.5914e-01 5.1426e-01
2.9901e-01 2.9632e-01 1.0405e+00
7.7833e-01 1.1493e-01 1.0310e+00
3.6651e-01 3.0942e-01 8.8560e-01
6.8812e-01 1.9581e-01 1.0901e+00
5.2174e-01 4.3470e-01 9.9894e-01
nan nan nan
3.1770e-01 3.6396e-01 1.0665e+00
4.6644e-01 7.3273e-02 1.0964e+00
3.3832e-01 9.0371e-02 9.6708e-01
6.1596e-01 8.1467e-02 3.6266e-01
1.9277e-01 4.2130e-01 8.9595e-01
6.2738e-01 1.4458e-01 9.3375e-01
1.4919e-01 4.7117e-01 6.5087e-01
5.4133e-01 3.6021e-01 1.0529e+00
5.1624e-01 6.3421e-01 8.6688e-01
4.2521e-01 5.9548e-01 6.3201e-01
3.8562e-01 6.0621e-01 1.2786e+00
1.8557e-01 8.6580e-01 5.5375e-01
4.1555e-01 4.8754e-01 1.0552e+00
4.2039e-01 2.2010e-01 1.1788e+00
4.7434e-01 2.5531e-01 1.0201e+00
4.3587e-01 8.5867e-01 8.3951e-01
3.6812e-01 3.9908e-01 5.3134e-01
4.2309e-01 1.0435e-01 1.4043e+00
7.5896e-02 5.6757e-01 4.5488e-01
2.3063e-01 6.6299e-01 9.8281e-01
4.3924e-01 4.2341e-01 5.9420e-01
3.1558e-01 4.1899e-02 1.1474e+00
6.2462e-01 1.0595e-02 8.3992e-01
3.4995e-01 4.4880e-01 8.8742e-01
3.1194e-01 2.5494e-01 9.1303e-01
1.4239e-02 5.3191e-01 6.9071e-01
2.5176e-01 5.0164e-02 4.0399e-01
1.6985e-01 1.7968e-01 8.2234e-01
8.5223e-01 1.5016e-01 1.0711e+00
6.8238e-02 2.1344e-01 7.5598e-01
4.3796e-01 1.1435e-01 6.9688e-01
2.3443e-01 7.2118e-01 1.0298e+00
1.5172e-01 1.7788e-01 1.0880e+00
7.9002e-01 2.5160e-01 1.1136e+00
6.8786e-01 3.1487e-01 7.3323e-01
2.1098e-01 6.1950e-01 6.2038e-01
2.4592e-01 3.4831e-01 8.7448e-01
1.3097e-02 5.6683e-01 1.1108e+00
1.1536e-01 3.1534e-01 1.1117e+00
5.5214e-01 4.6772e-01 6.6131e-01
6.3613e-01 8.3241e-01 8.0752e-01
6.8582e-01 1.7063e-01 6.7904e-01
4.0207e-01 8.0707e-01 1.4373e+00
7.4908e-02 2.9449e-01 7.3792e-01
8.3302e-01 1.1293e-01 5.1538e-01
5.4409e-01 7.0772e-02 1.2677e+00
6.0252e-01 3.5214e-02 9.3925e-01
7.9127e-01 4.5855e-02 9.1970e-01
6.3132e-02 9.4783e-02 7.4313e-01
1.8419e-01 6.0837e-01 9.4694e-01
7.2382e-01 2.1252e-01 6.9676e-01
7.1086e-01 1.7201e-01 5.5152e-01
4.8664e-01 3.4708e-01 9.2825e-01
6.4817e-01 9.6554e-02 5.5857e-01
4.3975e-01 4.8227e-01 4.2246e-01
1.3073e-01 4.2614e-01 7.9536e-01
3.4302e-02 4.1134e-02 5.5590e-01
6.5547e-01 1.8980e-01 9.4809e-01
8.5888e-02 1.9230e-01 3.5636e-01
5.7776e-01 1.0112e-01 1.2510e+00
2.5434e-01 1.2433e-01 5.6814e-01
8.2532e-02 4.1346e-01 4.3063e-01
3.1220e-01 1.5740e-01 9.9993e-01
3.4204e-01 3.3224e-01 6.2156e-01
7.1482e-01 5.0162e-02 7.8207e-01
3.5897e-01 5.0001e-01 1.1875e+00
6.2018e-01 2.2002e-01 7.3915e-01
4.0792e-01 2.5963e-01 6.1090e-01
7.1482e-01 1.9714e-01 6.3689e-01
4.4975e-01 3.1189e-01 4.8246e-01
8.2265e-02 2.0902e-01 8.5639e-01
6.6526e-01 3.2671e-01 8.9800e-01
2.6392e-01 5.3619e-02 3.5658e-01
7.7087e-01 1.7312e-04 1.1844e+00
1.6691e-01 5.9171e-01 6.1591e-01
4.4231e-01 7.1118e-01 8.5550e-01
3.3827e-01 8.0497e-01 8.4793e-01
3.2691e-01 8.5355e-02 1.1018e+00
3.2914e-01 2.9096e-01 5.5439e-01
6.2663e-01 5.0113e-01 9.6449e-01
5.9301e-01 1.1955e-01 5.1910e-01
3.3716e-01 6.4718e-01 8.9836e-01
3.0277e-01 1.9889e-01 8.9143e-01
5.7118e-01 4.6813e-02 8.2423e-01
9.7890e-02 4.0116e-01 1.2326e+00
7.8741e-01 3.6173e-01 7.1568e-01
7.1527e-01 5.9331e-02 5.0615e-01
3.9258e-01 5.9428e-01 4.4409e-01
6.5496e-01 2.5989e-01 1.0399e+00
4.6599e-01 8.8310e-02 1.0151e+00
1.8695e-01 1.5597e-01 8.7330e-01
3.3789e-01 1.7076e-01 6.0207e-01
6.2767e-01 1.6106e-01 1.0787e+00
6.5973e-01 1.6339e-01 8.9912e-01
7.5674e-01 1.0346e-01 1.2083e+00
7.1938e-02 4.7206e-01 6.3390e-01
2.7683e-01 2.7797e-01 1.2992e+00
4.6757e-01 3.7559e-01 1.0634e+00
7.2868e-01 1.0909e-01 1.1234e+00
8.3745e-02 6.2761e-01 6.4244e-01
8.3745e-01 3.4162e-01 5.9863e-01
8.4695e-01 5.8718e-01 5.4257e-01
3.2111e-01 2.7506e-01 4.3238e-01
7.2751e-01 2.8860e-01 8.8704e-01
1.0591e-01 9.0601e-01 5.8723e-01
6.3349e-01 2.8534e-01 7.8876e-01
3.1416e-02 5.6930e-01 2.9897e-01
9.6210e-01 4.0508e-02 8.0176e-01
2.6915e-01 4.6770e-01 5.6223e-01
3.3220e-01 2.7330e-01 9.9486e-01
5.4996e-01 2.5077e-01 7.6644e-01
3.4596e-01 2.7723e-02 7.8668e-01
1.3819e-01 4.3228e-01 8.2589e-01
6.0834e-01 4.4150e-01 8.0614e-01
2.9564e-01 4.3395e-01 1.1127e+00
5.1854e-01 3.3297e-02 4.9098e-01
2.9672e-01 1.4931e-03 1.9938e-01
5.7056e-01 3.1211e-01 8.3345e-01
4.9020e-01 4.3177e-01 6.7415e-01
nan nan nan
1.8725e-01 5.2637e-01 7.7628e-01
3.2096e-01 4.2573e-02 9.6125e-01
5.1737e-01 1.2474e-02 7.5354e-01
5.9765e-01 1.2323e-01 9.3635e-01
1.7792e-02 5.5233e-01 4.9952e-01
nan nan nan
5.7800e-02 3.3681e-01 6.1500e-01
5.5441e-01 4.7602e-01 1.2016e+00
3.5936e-01 8.2058e-01 8.4503e-01
4.8440e-01 4.1288e-01 8.1524e-01
3.6280e-01 6.3624e-01 7.7376e-01
2.3935e-01 8.4440e-01 7.9725e-01
4.5522e-01 4.8091e-01 9.1111e-01
4.0499e-01 4.2794e-02 9.1493e-01
4.7041e-01 5.6185e-01 7.6257e-01
2.9811e-01 7.6743e-01 5.2897e-01
4.2819e-01 3.8223e-01 5.3496e-01
3.1702e-01 3.6753e-01 7.8647e-01
7.0473e-03 3.5594e-01 3.4359e-01
3.1130e-01 8.9811e-01 6.6236e-01
6.7740e-01 3.2014e-01 8.6931e-01
3.9705e-01 2.7835e-01 1.2909e+00
5.9159e-01 4.7543e-02 3.1953e-01
3.8859e-01 5.2789e-01 9.8166e-01
2.1140e-01 2.0657e-01 5.9694e-01
1.0200e-01 7.2732e-01 5.2648e-01
1.4788e-01 6.4992e-02 4.2096e-01
4.2359e-01 1.4632e-01 7.7000e-01
8.0101e-01 2.6370e-01 7.3139e-01
2.3305e-01 1.9754e-01 6.6389e-01
4.8392e-01 1.8426e-01 6.6848e-01
1.9812e-01 7.8454e-01 7.2372e-01
1.9672e-01 1.4484e-01 4.9822e-01
6.7482e-01 3.4738e-01 1.1808e+00
8.0087e-01 3.5114e-01 4.2993e-01
1.3107e-01 5.2468e-01 9.7680e-01
2.7149e-01 8.3306e-02 1.0725e+00
4.4086e-02 3.9128e-01 8.5548e-01
2.7116e-01 3.9625e-01 7.3159e-01
5.4349e-01 4.5739e-01 3.1090e-01
5.7134e-01 6.3664e-01 5.6127e-01
9.5448e-01 2.9653e-01 6.7696e-01
3.3007e-01 9.4474e-01 1.1424e+00
2.0973e-02 4.6884e-01 9.1000e-01
7.9940e-01 3.0272e-01 4.1291e-01
5.7223e-01 2.4609e-01 4.7150e-01
5.4378e-01 6.7713e-02 1.1215e+00
8.3321e-01 1.7867e-02 7.8110e-01
3.7856e-02 1.0641e-01 8.7411e-01
2.1973e-01 6.2064e-01 5.0642e-01
7.7129e-01 4.4192e-01 7.6637e-01
8.1318e-01 2.1368e-02 8.1831e-01
5.3833e-01 1.8538e-01 1.2613e+00
6.9776e-01 1.6207e-01 5.8800e-01
3.6983e-01 7.4736e-01 7.0980e-01
3.7352e-01 5.4957e-01 6.0551e-01
9.0738e-02 2.4976e-02 4.4547e-01
8.3788e-01 5.7104e-02 1.1816e+00
4.2567e-02 3.4773e-01 6.4003e-01
5.8999e-01 2.6231e-01 4.3794e-01
2.3134e-01 1.8931e-01 8.9705e-01
2.4753e-02 4.9178e-01 8.7911e-01
3.4257e-02 1.0804e-01 1.3995e+00
2.2878e-01 4.0080e-01 5.8604e-01
5.7871e-01 1.1944e-01 8.4087e-01
1.8166e-01 7.5219e-01 8.2695e-01
7.5479e-01 6.7175e-03 4.9454e-01
4.3406e-01 4.2048e-01 8.6494e-01
8.7810e-02 3.4196e-01 5.5566e-01
4.3263e-01 2.5694e-01 5.2455e-01
1.0405e-01 1.6971e-01 1.0593e+00
6.3139e-01 2.8659e-01 8.4729e-01
2.0641e-01 2.6597e-02 5.4804e-01
7.2912e-01 4.6393e-02 1.3083e+00
1.2631e-01 7.2277e-01 7.9942e-01
5.2525e-01 5.0721e-01 8.2838e-01
4.9022e-01 6.8809e-01 9.6253e-01
3.8832e-01 1.1993e-01 5.7675e-01
3.5629e-01 3.0627e-01 8.4240e-01
6.8769e-01 5.8539e-01 9.3136e-01
8.6464e-01 1.9349e-01 4.6031e-01
2.2230e-01 6.5342e-01 1.0597e+00
1.3738e-02 2.7616e-01 1.3263e+00
8.9725e-01 3.7033e-01 4.1140e-01
1.8649e-01 3.6159e-01 5.3212e-01
9.9954e-01 1.3354e-01 7.6986e-01
8.2741e-01 2.1016e-02 8.7443e-01
5.6603e-01 4.3398e-01 6.6815e-01
6.2047e-01 9.2472e-02 6.0149e-01
4.0294e-01 4.8005e-02 5.4037e-01
2.1816e-01 1.1801e-01 1.0255e+00
2.3749e-01 1.6037e-01 5.0787e-01
3.5780e-01 2.8232e-01 7.9794e-01
6.8194e-01 4.2077e-01 9.6944e-01
7.3116e-01 5.2449e-02 1.7074e+00
2.5795e-01 2.7099e-01 9.3713e-01
4.9156e-01 1.6640e-01 1.3742e+00
4.2094e-01 5.0156e-01 9.3126e-01
3.7594e-01 4.8342e-02 4.2147e-01
1.2258e-01 5.7877e-01 9.9428e-01
7.2471e-01 1.8398e-02 1.0871e+00
7.5769e-01 6.4663e-01 5.4565e-01
5.5003e-01 3.1712e-01 6.3304e-01
5.8213e-01 3.3038e-01 4.6777e-01
nan nan nan
6.7568e-01 2.8282e-01 1.2183e+00
2.0405e-02 7.3589e-01 6.5715e-01
7.7371e-01 2.2605e-01 7.6217e-01
3.1877e-01 4.9531e-01 7.2107e-01
3.2629e-01 4.2119e-01 7.2770e-01
8.4022e-01 5.2825e-01 7.1016e-01
6.9292e-02 5.4630e-02 5.2961e-01
1.1931e-01 4.2375e-01 7.2751e-01
nan nan nan
2.0923e-01 1.6850e-01 1.0737e+00
9.3034e-01 2.6876e-01 7.4013e-01
1.0539e-01 7.2721e-02 3.7672e-01
6.0554e-01 1.8535e-01 1.0447e+00
4.5818e-01 5.0341e-01 7.5374e-01
nan nan nan
2.1823e-01 6.2528e-01 2.7440e-01
2.3153e-01 9.8249e-02 7.1073e-01
4.9767e-01 2.8254e-01 5.3936e-01
6.0854e-01 3.3560e-01 1.2289e+00
5.1882e-02 7.1676e-01 7.5420e-01
6.2344e-01 3.8762e-01 6.2577e-01
6.0295e-02 2.4590e-01 6.0158e-01
3.3038e-01 5.3548e-01 9.3918e-01
3.4109e-01 7.3187e-01 5.7424e-01
5.1267e-01 3.1567e-01 1.2318e+00
5.1493e-01 5.5577e-01 1.1331e+00
nan nan nan
5.3267e-01 6.1575e-01 8.0618e-01
2.4230e-01 1.1815e-01 1.1857e+00
4.1706e-01 8.0722e-01 5.3142e-01
4.0473e-01 7.3481e-01 8.1085e-01
3.6935e-01 8.1137e-02 7.1377e-01
3.5433e-01 2.5897e-01 4.5414e-01
9.7224e-02 4.6178e-01 5.9782e-01
2.3897e-01 7.4261e-01 9.4245e-01
6.3531e-01 5.9017e-02 7.5755e-01
3.8455e-01 1.0959e-02 1.0364e+00
4.9322e-01 2.6963e-01 7.7228e-01
3.9714e-01 5.0413e-01 1.0460e+00
1.2389e-01 3.5052e-01 5.1414e-01
1.0438e-01 7.4653e-01 9.0645e-01
1.0041e-01 4.1704e-02 9.6971e-01
5.2070e-01 4.1100e-02 7.2316e-01
7.0558e-01 3.5079e-01 6.7341e-01
1.1157e-01 3.5890e-01 9.4278e-01
3.5257e-01 1.6456e-01 9.6388e-01
1.0490e-01 6.8091e-01 7.7065e-01
2.4468e-01 1.3914e-01 1.2333e+00
7.9685e-01 1.9715e-01 8.5746e-01
4.9025e-01 1.8507e-01 9.4636e-01
1.2812e-01 7.6646e-01 1.2825e+00
3.2738e-01 2.8487e-02 8.4327e-01
6.6936e-03 4.7523e-01 8.8411e-01
1.0987e-01 3.3924e-01 1.1046e+00
4.9235e-01 4.5062e-01 4.8312e-01
4.9111e-01 5.5458e-01 3.8460e-01
5.2069e-01 3.6817e-01 6.5334e-01
2.8271e-01 7.7326e-01 1.7060e+00
9.3914e-03 2.7202e-01 7.0358e-01
7.6668e-01 2.5799e-01 9.0432e-01
5.2741e-01 5.4279e-01 4.0458e-01
5.6109e-01 1.2541e-01 6.7297e-01
7.9861e-01 6.6385e-02 8.5900e-01
1.9159e-01 1.0083e-01 7.5849e-01
3.4108e-01 4.9076e-01 5.4851e-01
6.8069e-01 3.4236e-01 1.2962e-01
6.9253e-01 8.8144e-02 7.1010e-01
6.2320e-01 3.0923e-01 6.6998e-01
6.8095e-01 1.2518e-01 3.4401e-01
4.0303e-01 6.1323e-01 8.5691e-01
2.1787e-01 4.9635e-01 9.5491e-01
1.9062e-01 1.1819e-01 5.6425e-01
7.6754e-01 1.7929e-01 1.2287e+00
6.8546e-02 3.1991e-02 4.7308e-01
5.5227e-01 3.8729e-01 5.6281e-01
2.2607e-01 1.9347e-01 5.2488e-01
6.6346e-02 4.6879e-01 1.3430e+00
7.8586e-02 4.5697e-01 5.4359e-01
2.7881e-01 5.1839e-01 3.9723e-01
6.0100e-01 6.9526e-02 6.7092e-01
1.6132e-01 5.3531e-01 6.3836e-01
6.2598e-01 2.2019e-01 6.6692e-01
3.1269e-01 2.5405e-01 4.1698e-01
2.0484e-01 1.8589e-01 6.9140e-01
5.0537e-01 2.1784e-01 6.6204e-01
9.5515e-02 2.3149e-01 1.0572e+00
8.4754e-01 2.8576e-01 6.9891e-01
5.4896e-02 3.4688e-01 3.7536e-01
4.7227e-01 9.2419e-03 8.9803e-01
5.2654e-02 6.1331e-01 6.8577e-01
4.2819e-01 2.5903e-01 6.7774e-01
3.6488e-01 6.4759e-01 8.3674e-01
1.8589e-01 5.7079e-02 2.2109e-01
4.0101e-01 6.6993e-02 1.0270e+00
5.8392e-01 4.9554e-01 8.0716e-01
7.8137e-01 1.1401e-01 5.5881e-01
2.3828e-01 4.1797e-01 7.1954e-01
1.6647e-02 1.8476e-01 8.2984e-01
8.1550e-01 2.5748e-01 6.3047e-01
3.3147e-01 5.1927e-01 5.1359e-01
9.2585e-01 6.6346e-02 6.9092e-01
6.5184e-01 5.3797e-02 4.4257e-01
3.3211e-01 2.1593e-01 1.0317e+00
4.5865e-01 1.9335e-01 8.6370e-01
4.1027e-01 1.0145e-01 1.3495e+00
8.3829e-02 2.1283e-01 6.9592e-01
3.4588e-01 3.0163e-01 6.6154e-01
2.7927e-01 8.4406e-02 1.0569e+00
5.8281e-01 2.9445e-01 4.9436e-01
8.3311e-01 1.4211e-01 4.8691e-01
2.4232e-01 2.5593e-02 7.2883e-01
5.0463e-01 1.9522e-01 1.0265e+00
3.3718e-01 3.4706e-01 6.2256e-01
4.2855e-01 5.5760e-02 6.4212e-01
1.6713e-01 5.0907e-01 8.0965e-01
6.5750e-01 1.6637e-01 9.3326e-01
7.4426e-01 5.2015e-01 6.1163e-01
3.3426e-01 4.6061e-01 9.7145e-01
6.2118e-01 4.8390e-01 5.9316e-01
2.9499e-01 8.9762e-01 4.5060e-01
6.8889e-01 2.5292e-01 8.3754e-01
2.4288e-01 7.4648e-01 5.1364e-01
6.2866e-01 2.7333e-01 6.4981e-01
1.3832e-01 3.6797e-01 7.2717e-01
2.0836e-01 3.3815e-01 6.7902e-01
3.5715e-01 8.2275e-01 1.2329e+00
9.7594e-02 2.7698e-01 6.0256e-01
4.0928e-02 4.0549e-01 7.2479e-01
8.1133e-02 4.6428e-01 8.4607e-01
3.8909e-01 2.9590e-01 1.2820e+00
8.5595e-01 1.1347e-01 5.6344e-01
1.0519e-01 1.1318e-01 6.4643e-01
6.2456e-01 1.5699e-01 1.2944e+00
2.9442e-01 6.1015e-01 7.3352e-01
nan nan nan
3.0904e-01 6.8004e-01 5.0606e-01
3.7918e-01 1.8341e-01 1.0309e+00
5.0870e-01 6.9922e-02 6.0301e-01
6.1591e-01 8.0610e-02 1.1086e+00
1.1152e-01 6.3639e-01 4.7177e-01
6.0297e-01 3.0727e-01 7.3455e-01
5.2828e-02 4.9459e-02 3.7134e-01
2.2367e-01 1.4709e-01 6.4066e-01
4.6040e-01 6.5053e-01 4.7458e-01
5.1090e-01 2.8570e-01 8.6177e-01
4.7111e-01 5.0264e-01 9.0465e-01
1.1907e-01 6.4063e-01 4.7339e-01
4.7688e-01 4.4595e-01 8.0323e-01
8.9649e-02 2.7899e-01 1.0859e+00
4.0431e-01 6.4054e-01 7.6620e-01
2.6452e-01 6.5140e-01 6.5758e-01
4.6671e-01 3.6832e-01 1.0650e+00
2.7407e-01 2.8988e-01 7.4173e-01
8.5015e-02 4.2629e-01 7.2668e-01
3.5415e-01 7.9094e-01 7.3908e-01
8.4183e-01 3.0689e-01 6.0704e-01
3.9655e-01 1.5454e-01 5.0176e-01
6.7577e-01 1.3326e-01 4.6314e-01
4.8744e-01 2.9514e-01 7.9647e-01
2.2862e-01 4.5830e-01 5.6952e-01
2.8140e-02 6.9523e-01 2.6682e-01
2.3674e-01 1.1802e-02 7.7158e-01
4.6086e-01 7.5048e-03 9.8432e-01
6.9301e-01 2.5457e-01 4.3426e-01
2.5471e-01 3.4015e-01 7.0789e-01
4.2511e-01 3.4062e-01 4.1359e-01
2.5768e-01 7.8320e-01 1.0036e+00
1.9795e-01 1.7547e-01 5.2339e-01
7.4360e-01 7.1211e-02 7.3004e-01
9.5275e-01 1.7892e-02 5.9571e-01
2.7350e-01 2.0078e-01 7.3204e-01
2.6366e-01 5.1547e-02 4.6124e-01
6.4304e-02 6.0659e-01 7.1767e-01
8.4063e-02 3.1679e-01 1.2926e+00
5.8396e-01 4.8588e-01 3.7566e-01
4.6841e-01 5.5337e-01 9.6342e-01
6.1315e-01 1.0157e-01 5.4736e-01
1.8418e-01 3.4192e-01 7.5718e-01
3.2203e-02 2.7431e-01 1.0678e+00
6.6558e-01 2.2902e-01 1.2777e+00
5.2771e-01 6.3927e-01 1.0987e+00
5.6780e-01 3.0509e-01 9.4995e-01
7.1781e-01 2.9161e-01 5.9129e-01
1.9539e-01 1.5370e-01 4.4705e-01
7.2891e-02 5.4540e-01 6.6123e-01
7.2027e-01 6.2822e-01 5.3049e-01
7.8031e-01 2.6514e-01 1.0199e+00
7.7859e-01 2.7560e-01 1.2391e+00
6.9397e-01 1.8994e-01 1.0174e+00
5.5494e-01 7.8598e-01 7.4554e-01
1.5651e-01 6.1736e-01 1.6151e+00
2.3685e-01 6.1078e-02 8.3101e-01
7.8381e-01 1.4550e-01 1.1422e+00
3.9087e-01 5.6831e-02 8.0324e-01
4.9608e-01 4.4698e-01 2.4620e-01
1.3385e-01 5.2441e-02 1.2870e+00
2.3716e-01 6.8869e-01 9.1200e-01
1.5288e-01 3.1422e-01 9.3896e-01
3.4311e-01 5.4164e-01 6.4570e-01
5.4160e-01 2.3823e-01 6.5013e-01
2.4232e-01 3.9221e-01 9.9979e-01
6.7180e-01 3.2841e-01 6.2989e-01
2.3416e-02 3.5645e-02 3.4203e-01
9.8551e-01 1.6492e-01 5.6870e-01
4.9424e-01 4.7431e-01 8.5527e-01
2.7210e-02 2.0795e-01 1.3635e+00
8.7306e-01 2.7726e-01 4.3084e-01
4.9680e-02 3.9391e-01 6.5854e-01
5.6421e-01 1.1513e-01 1.0189e+00
2.1686e-01 6.8066e-01 9.6966e-01
4.2629e-01 7.1141e-01 8.1012e-01
3.7062e-01 5.2974e-01 6.6673e-01
1.1545e-01 5.7041e-02 6.8634e-01
6.2310e-01 1.6575e-01 5.1358e-01
7.5162e-01 5.5897e-01 7.6910e-01
7.2627e-01 4.5970e-02 3.6935e-01
4.2124e-01 5.1981e-01 5.0106e-01
2.6852e-02 2.4198e-01 6.8112e-01
9.3771e-01 2.4350e-01 8.4661e-01
2.3644e-01 4.9717e-01 5.6136e-01
9.4316e-01 3.6132e-02 8.9714e-01
1.2022e-01 9.1401e-02 7.2978e-01
4.0586e-01 2.0649e-01 1.1464e+00
5.7424e-01 5.2218e-02 8.6942e-01
4.2677e-01 2.3563e-01 1.0420e+00
1.7664e-01 3.9477e-01 9.1578e-01
2.8236e-01 2.5226e-01 5.3500e-01
1.4802e-01 2.3665e-01 1.2511e+00
3.8683e-01 3.8073e-02 5.9362e-01
8.5082e-01 3.7648e-01 8.3478e-01
2.1247e-01 2.2920e-03 5.9735e-01
4.1732e-01 6.3308e-02 1.1583e+00
4.1556e-01 3.2268e-01 7.2396e-01
4.8837e-01 7.8519e-02 1.0703e+00
1.3185e-01 3.8140e-01 1.1695e+00
7.9593e-01 1.2339e-01 4.3010e-01
8.6438e-01 5.1690e-01 6.9155e-01
6.2145e-01 3.9935e-01 9.7206e-01
5.8351e-01 3.2186e-01 6.5187e-01
2.0489e-01 9.4587e-01 6.8292e-01
7.9435e-01 1.8340e-01 8.8454e-01
2.7266e-01 7.8414e-01 7.6402e-01
6.0436e-01 1.4744e-01 7.0253e-01
1.5255e-01 1.2018e-01 7.4130e-01
4.6908e-01 3.9765e-01 8.7850e-01
5.4015e-01 5.1542e-01 5.2005e-01
